id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
112,56,Pekerja Bebas Bukan Perusahan,335605,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,26418000.0,50.0,1
35902,56,Wiraswasta,177368,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,102172000.0,0.0,45.0,1
26873,42,Wiraswasta,227065,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,210336000.0,0.0,32.0,1
22001,22,Wiraswasta,175431,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,20.0,0
5128,22,Wiraswasta,216134,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
40214,27,Wiraswasta,113866,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
36495,37,Pemerintah Lokal,175979,Sarjana,13,Cerai,Spesialis,Perempuan,0.0,0.0,60.0,0
46460,68,Pekerja Bebas Perusahaan,289349,D3,12,Menikah,Sales,Laki2,131404000.0,0.0,70.0,1
2607,45,Wiraswasta,192835,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,27678000.0,55.0,1
41501,61,Pemerintah Lokal,153264,SMA,9,Janda,Tech-support,Perempuan,0.0,0.0,40.0,0
44858,52,Wiraswasta,235567,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
21257,48,Wiraswasta,192791,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
32229,45,?,319993,SMA,9,Janda,?,Perempuan,0.0,0.0,40.0,0
30171,45,Wiraswasta,80430,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
40558,36,Wiraswasta,186934,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
29181,67,Pekerja Bebas Perusahaan,111321,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,16.0,0
43194,35,Wiraswasta,108540,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,43918000.0,0.0,40.0,0
36446,18,Wiraswasta,126913,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,12.0,0
36401,43,Wiraswasta,215624,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
29287,25,Wiraswasta,229287,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,25.0,0
7001,45,Pemerintah Lokal,55377,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
46000,45,Wiraswasta,189123,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
38243,62,Wiraswasta,96460,SMA,9,Berpisah,Spesialis,Perempuan,0.0,0.0,40.0,0
4220,25,Wiraswasta,171114,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,48.0,0
6934,56,Wiraswasta,290641,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
8321,51,Wiraswasta,153870,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,36442000.0,40.0,0
41308,21,Wiraswasta,279472,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,55.0,0
2564,19,Wiraswasta,129059,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,30.0,0
14767,39,Wiraswasta,139906,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,81.0,0
5424,32,Wiraswasta,153078,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
45868,44,?,208726,SMA,9,Menikah,?,Perempuan,0.0,0.0,40.0,0
33460,53,Pekerja Bebas Bukan Perusahan,385520,SMA,9,Janda,Petani,Perempuan,0.0,0.0,55.0,0
35051,22,Wiraswasta,152744,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,10.0,0
23531,25,Wiraswasta,248851,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
12113,67,Wiraswasta,95113,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,37.0,1
761,59,Pemerintah Lokal,420537,SMA,9,Menikah,Pemuka Agama,Perempuan,0.0,0.0,38.0,1
15238,73,?,243030,Sarjana,13,Menikah,?,Laki2,0.0,0.0,30.0,0
28091,34,Pekerja Bebas Bukan Perusahan,156890,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
39840,38,Wiraswasta,32086,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Laki2,0.0,0.0,52.0,0
17232,43,Wiraswasta,70055,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
33640,37,Pemerintah Provinsi,38948,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
40734,62,Pemerintah Provinsi,164021,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
42750,18,?,280901,SMA,9,Belum Pernah Menikah,?,Perempuan,0.0,0.0,15.0,0
1440,50,Pekerja Bebas Perusahaan,175339,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,23408000.0,60.0,0
45924,20,Wiraswasta,162688,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,35.0,0
19388,62,Wiraswasta,147627,9th,5,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,14770000.0,0.0,22.0,0
35504,39,Pekerja Bebas Bukan Perusahan,36989,D4,11,Menikah,Supir,Laki2,0.0,0.0,70.0,1
6545,53,Wiraswasta,157947,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
935,37,Wiraswasta,176900,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,99.0,1
15292,22,?,283510,SMA,9,Belum Pernah Menikah,?,Laki2,0.0,0.0,45.0,0
40067,72,Pekerja Bebas Bukan Perusahan,32819,Master,14,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,0
17341,43,Wiraswasta,88913,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Perempuan,14770000.0,0.0,40.0,0
33911,30,Wiraswasta,45427,Sarjana,13,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,70.0,0
16619,36,Wiraswasta,175360,Master,14,Belum Pernah Menikah,Pemuka Agama,Laki2,189700000.0,0.0,50.0,1
12832,40,Wiraswasta,79036,D4,11,Cerai,Supir,Laki2,0.0,0.0,50.0,1
10537,20,Wiraswasta,197752,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31113,28,Wiraswasta,247819,D4,11,Menikah,Spesialis,Perempuan,0.0,0.0,5.0,0
34072,30,Pekerja Bebas Bukan Perusahan,48520,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,80.0,0
28884,23,Wiraswasta,140915,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,25.0,0
45591,39,Pekerja Bebas Bukan Perusahan,179488,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
45615,41,Wiraswasta,195096,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
44863,28,Wiraswasta,105817,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
35502,53,Wiraswasta,175029,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
23907,48,Wiraswasta,144844,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
10581,24,?,203076,SMA,9,Menikah,?,Laki2,0.0,0.0,40.0,0
34237,20,Wiraswasta,184779,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
24385,60,Wiraswasta,123218,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
19273,18,Wiraswasta,308889,11th,7,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,0
26198,38,Wiraswasta,277022,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
15599,31,Wiraswasta,234387,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
44067,39,Pemerintah Lokal,91039,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
19793,42,Wiraswasta,124792,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,107632000.0,0.0,45.0,1
39172,34,Wiraswasta,340665,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,28798000.0,35.0,0
44559,21,Wiraswasta,366929,SMA,9,Menikah,Sales,Perempuan,0.0,0.0,38.0,0
3357,24,Wiraswasta,182812,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,46550000.0,0.0,52.0,0
1222,53,Wiraswasta,22154,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
10959,20,?,293091,SMA,9,Belum Pernah Menikah,?,Laki2,0.0,0.0,12.0,0
25969,28,Wiraswasta,153869,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
4796,29,Wiraswasta,232914,D4,11,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
6393,37,Wiraswasta,196338,9th,5,Berpisah,Asisten Rumah Tangga,Perempuan,0.0,0.0,16.0,0
32288,38,Wiraswasta,272476,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,24.0,1
46248,29,Wiraswasta,159473,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
37618,41,Wiraswasta,82823,SMA,9,Menikah,Pemuka Agama,Perempuan,70182000.0,0.0,30.0,0
39173,34,Pemerintah Negara,392518,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
16315,34,Wiraswasta,112820,SMA,9,Berpisah,Pembersih,Laki2,34482000.0,0.0,40.0,0
42040,36,Wiraswasta,306361,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
45802,30,Pekerja Bebas Bukan Perusahan,173792,Pendidikan Tinggi,10,Berpisah,Spesialis,Perempuan,0.0,0.0,40.0,0
35243,41,Pekerja Bebas Perusahaan,130126,Pendidikan Tinggi,10,Menikah,Petani,Laki2,0.0,0.0,60.0,1
43560,60,Wiraswasta,152727,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,26628000.0,40.0,1
6729,30,Wiraswasta,363296,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,72.0,0
19109,18,Wiraswasta,327612,10th,6,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
38190,50,Pekerja Bebas Bukan Perusahan,118058,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,210336000.0,0.0,55.0,1
4439,24,Wiraswasta,124971,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,38.0,0
210,44,Pemerintah Lokal,160943,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
26082,43,Wiraswasta,122749,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,55.0,0
18774,30,Pemerintah Negara,158291,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
31033,55,Wiraswasta,132887,SMA,9,Menikah,Supir,Laki2,47754000.0,0.0,40.0,0
38010,34,Pemerintah Negara,117186,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,1
22795,25,?,126797,SMA,9,Menikah LDR,?,Laki2,0.0,0.0,40.0,0
4381,48,Pekerja Bebas Bukan Perusahan,133694,Sarjana,13,Menikah LDR,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
14823,50,Wiraswasta,398625,11th,7,Janda,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
20336,24,Wiraswasta,187937,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
9208,22,Wiraswasta,113936,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
44770,32,Wiraswasta,233838,SMA,9,Menikah,Supir,Laki2,0.0,0.0,50.0,0
22906,47,Pemerintah Lokal,126754,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
28838,55,Pekerja Bebas Bukan Perusahan,111625,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,0
9430,27,Wiraswasta,152683,SMA,9,Menikah,Supir,Laki2,54712000.0,0.0,35.0,0
35297,20,Wiraswasta,126038,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
33435,33,Pemerintah Negara,150688,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
36040,34,Pemerintah Provinsi,121093,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,53.0,1
4528,28,Pekerja Bebas Bukan Perusahan,33035,12th,8,Cerai,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
2415,39,Pemerintah Lokal,153976,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
46944,35,Wiraswasta,126569,Master,14,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
4785,25,Wiraswasta,228608,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
21246,61,Wiraswasta,95929,9th,5,Cerai,Servis Lainnya,Laki2,0.0,0.0,40.0,0
34655,53,Wiraswasta,816750,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,72.0,1
22835,61,Wiraswasta,26254,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
19676,56,Wiraswasta,215839,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,60.0,0
45121,25,Wiraswasta,213799,D4,11,Menikah,Petani,Laki2,0.0,0.0,35.0,0
27150,47,Wiraswasta,94809,D4,11,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,1
28603,75,?,128224,5th-6th,3,Menikah,?,Laki2,0.0,0.0,25.0,0
8242,29,Wiraswasta,263831,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
27565,40,Pekerja Bebas Perusahaan,475322,Sarjana,13,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
43357,24,Wiraswasta,119629,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,37.0,0
2060,47,Wiraswasta,85129,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
45643,34,Wiraswasta,173854,Master,14,Cerai,Ekesekutif Managerial,Laki2,389592000.0,0.0,60.0,1
46123,22,Wiraswasta,117767,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,18.0,0
17630,33,Wiraswasta,136331,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
17978,18,Wiraswasta,298860,12th,8,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,20.0,0
728,31,Wiraswasta,223212,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
36579,43,Wiraswasta,336042,SMA,9,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,35.0,0
7313,25,Wiraswasta,36984,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,50.0,0
24121,19,Wiraswasta,170720,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,20.0,0
33163,65,Pemerintah Provinsi,200764,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
4166,18,Wiraswasta,41794,11th,7,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
13857,47,Wiraswasta,52795,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,46.0,0
23059,39,Wiraswasta,129495,Pendidikan Tinggi,10,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
4652,48,Wiraswasta,54759,SMA,9,Cerai,Spesialis,Perempuan,0.0,0.0,38.0,0
162,44,Pekerja Bebas Perusahaan,78374,Master,14,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
15708,49,Pekerja Bebas Perusahaan,94606,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,60.0,1
30756,27,Wiraswasta,103524,SMA,9,Berpisah,Pembersih,Laki2,0.0,0.0,40.0,0
12037,23,Pemerintah Provinsi,41432,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,15.0,0
4906,45,Wiraswasta,154430,Sarjana,13,Janda,Spesialis,Perempuan,147280000.0,0.0,50.0,1
1006,66,Wiraswasta,271567,SMA,9,Berpisah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
6203,50,Wiraswasta,182360,SMA,9,Berpisah,Spesialis,Perempuan,0.0,0.0,60.0,0
15018,52,Wiraswasta,180195,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
40959,26,Wiraswasta,40255,D4,11,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,0
4022,31,Wiraswasta,163303,D4,11,Cerai,Sales,Perempuan,0.0,0.0,38.0,0
12761,21,Wiraswasta,329530,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
44961,63,Pemerintah Negara,266565,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,27.0,0
34464,51,Pemerintah Negara,48358,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,43442000.0,0.0,52.0,1
39196,71,Pekerja Bebas Perusahaan,216601,11th,7,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
22648,48,Wiraswasta,97176,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
40521,38,Pemerintah Provinsi,81232,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
39824,50,Pemerintah Provinsi,191013,SMA,9,Berpisah,Sales,Perempuan,0.0,0.0,40.0,0
44650,44,Pemerintah Lokal,183850,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,56.0,0
16229,52,Wiraswasta,185283,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
2466,48,Wiraswasta,80651,SMA,9,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,55.0,0
41569,28,Wiraswasta,157262,Sarjana,13,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
4102,51,Pemerintah Lokal,146181,9th,5,Menikah,Supir,Laki2,0.0,0.0,40.0,0
20452,34,Pemerintah Negara,177331,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,61404000.0,0.0,40.0,1
18697,60,Wiraswasta,148522,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
22618,49,Wiraswasta,190319,Sarjana,13,Menikah LDR,Pemuka Agama,Laki2,0.0,0.0,40.0,0
903,27,?,90270,D3,12,Menikah,?,Laki2,0.0,0.0,40.0,0
42455,34,Wiraswasta,259818,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
10925,22,Wiraswasta,285775,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
39077,26,Wiraswasta,102476,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
19524,21,Wiraswasta,216181,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,35.0,0
24283,19,Wiraswasta,106306,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
26549,67,?,174995,Pendidikan Tinggi,10,Menikah,?,Laki2,0.0,34398000.0,40.0,0
3013,64,Pemerintah Negara,194894,Doktor,16,Belum Pernah Menikah,Spesialis,Perempuan,67018000.0,0.0,40.0,1
24074,42,Pemerintah Lokal,46094,Sarjana,13,Cerai,Supir,Laki2,0.0,0.0,33.0,0
30449,39,Pemerintah Provinsi,472166,Pendidikan Tinggi,10,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
29866,22,Wiraswasta,71864,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,35.0,0
9213,58,Pemerintah Negara,400285,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
28691,28,Pemerintah Lokal,135567,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,57414000.0,0.0,60.0,0
25269,36,Wiraswasta,171968,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
17258,23,Wiraswasta,237044,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,12.0,0
47011,20,Pemerintah Lokal,38455,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,10.0,0
9664,52,Wiraswasta,159908,12th,8,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
37545,33,Wiraswasta,589155,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,50.0,0
12546,39,Wiraswasta,113481,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,1
12325,45,Wiraswasta,187226,D3,12,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
27420,61,Wiraswasta,243283,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
36449,53,Wiraswasta,173754,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,1
39177,45,Wiraswasta,168232,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,56.0,1
36398,72,?,305145,Sarjana,13,Janda,?,Laki2,0.0,0.0,4.0,0
30054,44,Wiraswasta,108438,10th,6,Berpisah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
23501,29,Wiraswasta,224421,D4,11,Menikah LDR,Petani,Laki2,0.0,0.0,44.0,1
22669,36,Wiraswasta,116138,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
47296,57,Wiraswasta,94156,Master,14,Menikah,Spesialis,Laki2,107632000.0,0.0,84.0,1
47536,69,Pemerintah Lokal,216269,D3,12,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
38862,50,Wiraswasta,235567,SMA,9,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,52.0,0
45604,30,Wiraswasta,94145,SMA,9,Cerai,Pemuka Agama,Laki2,0.0,0.0,40.0,0
44472,63,Pemerintah Lokal,114752,Sarjana,13,Janda,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
23215,55,Wiraswasta,104996,7th-8th,4,Menikah,Supir,Laki2,0.0,0.0,50.0,0
27653,38,Wiraswasta,103925,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
5332,23,Wiraswasta,174626,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,25.0,0
21178,32,Pemerintah Negara,481096,5th-6th,3,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,10.0,0
1997,75,Pekerja Bebas Bukan Perusahan,30599,Master,14,Menikah LDR,Spesialis,Perempuan,0.0,0.0,50.0,0
14163,26,Wiraswasta,34803,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
3136,45,Pekerja Bebas Bukan Perusahan,32172,Pendidikan Tinggi,10,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,50.0,0
35379,28,Wiraswasta,129814,Pendidikan Tinggi,10,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
34152,61,Wiraswasta,199193,D3,12,Cerai,Spesialis,Laki2,0.0,0.0,40.0,0
10679,18,?,340117,11th,7,Belum Pernah Menikah,?,Perempuan,0.0,0.0,50.0,0
17624,25,Wiraswasta,164488,Sarjana,13,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
34344,24,Wiraswasta,403107,SD,1,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
46281,38,Wiraswasta,32989,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
41984,42,Wiraswasta,104196,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
23604,52,Wiraswasta,169549,Pendidikan Tinggi,10,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
46278,32,Wiraswasta,171889,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,68.0,0
47625,18,Wiraswasta,397606,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
17090,32,Wiraswasta,195000,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
29254,59,Wiraswasta,170988,SMA,9,Menikah,Sales,Laki2,0.0,0.0,55.0,0
25679,25,Wiraswasta,265618,SMA,9,Berpisah,Penjaga,Laki2,0.0,0.0,40.0,0
13819,28,Wiraswasta,213276,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
9563,24,Wiraswasta,126568,Sarjana,13,Menikah,Servis Lainnya,Laki2,0.0,0.0,33.0,0
37195,38,Wiraswasta,29874,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,48.0,1
7554,34,?,133861,SMA,9,Menikah,?,Laki2,0.0,0.0,25.0,0
7721,47,Wiraswasta,129513,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,1
40283,24,Pemerintah Lokal,310355,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,20.0,0
25738,39,Wiraswasta,209867,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,189700000.0,0.0,45.0,1
46442,27,Wiraswasta,397962,10th,6,Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
19205,28,Wiraswasta,120471,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,40.0,0
14882,35,Wiraswasta,160120,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
32370,27,Wiraswasta,203160,Sarjana,13,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,28.0,0
40245,28,Wiraswasta,106141,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,1399986000.0,0.0,40.0,1
9195,24,Wiraswasta,237928,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,39.0,0
12065,61,Wiraswasta,123991,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,20.0,0
31822,32,Wiraswasta,106437,SMA,9,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
2377,54,Wiraswasta,181132,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
